invoice_amount,days_until_due,previous_avg_delay,previous_late_payments,customer_invoice_count,customer_tenure_months,is_disputed,delay_days,source,is_delayed,risk_category
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2805.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
101.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3088.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
277.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
14524.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
101.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
965.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
614.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2515.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
334.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
258.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
482.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
243.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2869.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
965.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
4947.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
182.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
965.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
202.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
2201.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1776.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
386.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
604.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
21075.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
9350.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1869.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
5229.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
233.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
5248.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
6023.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2030.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
2098.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
1401.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
1514.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
13582.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
386.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
993.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
1699.0,5,0.10571791613722999,500,3935,120.0,0,-2.0,EnterpriseERP_DS3,0,LOW
4031.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
118.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
787.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1568.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
537.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
206.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
825.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2895.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4999.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2895.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
202.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
15183.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
937.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4287.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
21252.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
965.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
622.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2895.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
3883.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
579.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
3620.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
16792.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1563.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1290.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1503.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1062.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1093.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1049.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
1821.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3524.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1483.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
528.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1216.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2764.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
5830.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
5358.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
502.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
13313.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
31691.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
6673.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1585.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
290.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
764.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1227.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
35968.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
782.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
3060.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
3487.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
841.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
23850.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1238.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
262.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4877.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
443.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
18289.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
292300.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
22636.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2076.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
6447.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
230628.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
9054.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
579.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
262.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
37229.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
772.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
40174.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
10198.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
33954.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
273182.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
13066.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
358.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
12418.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
15158.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
6791.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
358.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
15202.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
22636.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
193.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4527.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
36103.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
31691.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4562.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1681.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
58280.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
290414.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
55747.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
16746.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
28218.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
25071.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
352.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
239565.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
926.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
217231.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
66805.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
578029.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
167.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
244.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1047.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
262.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
523.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
284.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
785.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
435.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1570.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
45477.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1047.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
785.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
523.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
523.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
774.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
523.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
705.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
785.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1120.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
290680.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1570.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
7066.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
786.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1750.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
863.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
504.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
9944.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
7327.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
648.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
6542.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1878.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
30356.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
5963.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
8597.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
8897.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
262.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
9428.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4004.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4972.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
7782.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
11749.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1093.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
9916.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
486.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
290.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2996.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2264.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
182.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
5941.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
403.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1093.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
2718.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
403.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
911.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
201.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
182.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
182.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4527.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
202.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
772.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
30351.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
258.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
243.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
218.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3001.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1821.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1639.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
11776.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
911.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
7324.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
1275.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
4721.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
729.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
8112.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
101.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
23919.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
364.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
182.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
100.0,5,0.10571791613722999,500,3935,120.0,0,2.0,EnterpriseERP_DS3,1,LOW
3426.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1433.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1144.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
86305.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
101.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
72903.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
55706.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
772.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
8555.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
165393.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
3461.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1052.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
1920.0,5,0.10571791613722999,500,3935,120.0,0,1.0,EnterpriseERP_DS3,1,LOW
74660.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
658.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
140.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4126.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
576.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
63162.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
4344.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
19109.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1447.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
36956.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
54223.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
81246.0,5,0.10571791613722999,500,3935,120.0,0,0.0,EnterpriseERP_DS3,0,LOW
1351.0,5,0.10571791613722999,500,3935,120.0,0,-1.0,EnterpriseERP_DS3,0,LOW
